8895 9.99756 7.50732 25 1.20381 0.354922 -0.11242
8896 9.99756 7.50732 25.0073 1.19812 0.360487 -0.10986
8897 9.99756 7.50732 25.0145 1.19244 0.365822 -0.106187
8898 9.99756 7.50732 25.0217 1.18673 0.370899 -0.103024
8899 9.99756 7.50732 25.029 1.18099 0.375718 -0.0970473
8900 9.99756 7.50732 25.0362 1.17521 0.380268 -0.101837
8901 9.99756 7.50732 25.0434 1.16939 0.384533 -0.0979947
8902 10.0049 7.51465 25.0507 1.17182 0.377138 -0.0957791
8903 10.0049 7.51465 25.0579 1.16627 0.381548 -0.0956661
8904 10.0049 7.51465 25.0652 1.1606 0.385553 -0.0950929
8905 10.0049 7.51465 25.0725 1.15478 0.389044 -0.0917618
8906 10.0049 7.51465 25.0797 1.14894 0.392326 -0.0876222
8907 10.0049 7.51465 25.087 1.14313 0.395421 -0.0874605
8908 10.0049 7.51465 25.0943 1.13728 0.398304 -0.083148
8909 10.0049 7.51465 25.1016 1.13145 0.40093 -0.0822577
8910 10.0049 7.51465 25.1089 1.12559 0.403398 -0.0843177
8911 10.0049 7.51465 25.1162 1.11962 0.405597 -0.0756229
8912 10.0049 7.51465 25.1235 1.11373 0.407611 -0.0748801
8913 10.0049 7.51465 25.1308 1.10786 0.409431 -0.071126
8914 10.0049 7.51465 25.1381 1.10198 0.411067 -0.0660829
8915 10.0049 7.51465 25.1454 1.0961 0.412499 -0.0681901
8916 10.0049 7.51465 25.1528 1.09022 0.413718 -0.0669543
8917 10.0049 7.51465 25.1601 1.08431 0.41474 -0.0634511
8918 10.0049 7.51465 25.1675 1.07844 0.415556 -0.063006
8919 10.0049 7.51465 25.1748 1.07261 0.416179 -0.0613427
8920 10.0049 7.51465 25.1822 1.0668 0.416644 -0.0584373
8921 10.0049 7.51465 25.1896 1.06101 0.416905 -0.0595802
8922 10.0049 7.51465 25.197 1.05526 0.416999 -0.0410779
8923 10.0049 7.51465 25.2044 1.04952 0.416916 -0.0377003
8924 10.0049 7.51465 25.2118 1.04383 0.416669 -0.0361462
8925 10.0049 7.51465 25.2192 1.03815 0.416261 -0.0384561
8926 10.0049 7.51465 25.2266 1.0325 0.415696 -0.0394689
8927 10.0049 7.51465 25.234 1.02689 0.414994 -0.0381579
8928 10.0049 7.51465 25.2415 1.02131 0.41415 -0.0346678
8929 10.0049 7.51465 25.2489 1.01576 0.413156 -0.0365173
8930 10.0049 7.51465 25.2564 1.01024 0.412027 -0.0345662
8931 10.0049 7.51465 25.2639 1.00475 0.410769 -0.0393273
8932 10.0049 7.51465 25.2714 0.999301 0.409385 -0.0322519
8933 10.0049 7.51465 25.2789 0.993899 0.407883 -0.0297828
8934 10.0049 7.51465 25.2864 0.988535 0.406256 -0.0274998
8935 10.0049 7.51465 25.2939 0.983217 0.40451 -0.0277913
8936 10.0049 7.51465 25.3014 0.977935 0.402638 -0.0270948
8937 10.0049 7.51465 25.309 0.972662 0.400633 -0.0276697
8938 10.0049 7.51465 25.3165 0.967452 0.398537 -0.0258542
8939 10.0049 7.51465 25.3241 0.962274 0.396339 -0.0227977
8940 10.0049 7.51465 25.3317 0.957145 0.394045 -0.0207259
8941 10.0049 7.51465 25.3393 0.952171 0.391715 0.0727085
8942 10.0049 7.51465 25.3469 0.94722 0.389294 0.04934
8943 10.0049 7.51465 25.3545 0.942223 0.386736 -0.00184105
8944 10.0049 7.51465 25.3622 0.937225 0.384088 -0.0227934
8945 10.0049 7.51465 25.3698 0.932281 0.381353 -0.0151046
8946 10.0049 7.51465 25.3775 0.927378 0.378523 -0.0105293
8947 10.0049 7.51465 25.3852 0.922511 0.375615 -0.00940981
8948 10.0049 7.51465 25.3928 0.917689 0.372613 -0.00994028
8949 10.0049 7.51465 25.4005 0.912912 0.369527 -0.00927355
8950 10.0049 7.51465 25.4082 0.908173 0.366364 -0.00876414
8951 10.0049 7.51465 25.4159 0.903481 0.363139 -0.0074621
8952 10.0049 7.51465 25.4237 0.898824 0.359815 -0.00754001
8953 10.0049 7.51465 25.4314 0.894203 0.356406 -0.00596666
8954 10.0049 7.51465 25.4391 0.889621 0.352913 -0.00562261
8955 10.0049 7.51465 25.4468 0.885066 0.349349 -0.00249904
8956 10.0049 7.51465 25.4546 0.880564 0.345687 -0.00144383
8957 10.0049 7.51465 25.4623 0.876108 0.341959 -0.00270302
8958 10.0049 7.51465 25.4701 0.871694 0.338124 0.000423332
8959 10.0049 7.51465 25.4778 0.867296 0.334208 -0.000949888
8960 10.0049 7.51465 25.4856 0.862939 0.33021 0.00168724
8961 10.0049 7.51465 25.4934 0.85865 0.326109 0.0269532
8962 10.0049 7.51465 25.5011 0.854338 0.321932 1.29618e-05
8963 10.0049 7.51465 25.5089 0.850069 0.317704 -0.00996572
8964 10.0049 7.51465 25.5167 0.845852 0.313366 -0.000599457
8965 10.0049 7.51465 25.5245 0.841676 0.308973 0.00346781
8966 10.0049 7.51465 25.5322 0.837558 0.30448 0.00429521
8967 10.0049 7.51465 25.5399 0.833484 0.299893 0.00419045
8968 10.0049 7.51465 25.5476 0.829459 0.295228 0.00520318
8969 10.0049 7.51465 25.5553 0.825496 0.290498 0.00488467
8970 10.0049 7.51465 25.563 0.821576 0.285683 0.00844891
8971 10.0049 7.51465 25.5707 0.817704 0.280798 0.00727151
8972 10.0049 7.51465 25.5783 0.81389 0.275847 0.0101961
8973 10.0049 7.51465 25.5859 0.810125 0.270816 0.00985726
8974 10.0049 7.51465 25.5935 0.806423 0.26572 0.0104575
8975 10.0049 7.51465 25.6011 0.80282 0.260575 0.0105694
8976 10.0049 7.51465 25.6087 0.799242 0.255317 0.0112444
8977 10.0049 7.51465 25.6163 0.795717 0.249965 0.0115217
8978 10.0049 7.51465 25.6239 0.792246 0.244526 0.0133202
8979 10.0049 7.51465 25.6314 0.788834 0.239019 0.0113465
8980 10.0049 7.51465 25.6389 0.785506 0.233422 0.0133301
8981 10.0049 7.51465 25.6464 0.78222 0.227733 0.00192125
8982 9.99023 7.5293 25.6539 0.779915 0.201865 0.0162194
8983 9.99023 7.5293 25.6614 0.776777 0.196116 0.0195759
8984 9.99023 7.5293 25.6689 0.773794 0.190296 0.0193151
8985 9.99023 7.5293 25.6764 0.770893 0.184371 0.0188871
8986 9.99023 7.5293 25.6838 0.768105 0.178387 0.0198837
8987 9.99023 7.5293 25.6913 0.765404 0.172328 0.0202055
8988 9.99023 7.5293 25.6987 0.762928 0.166078 0.0176837
8989 9.99023 7.5293 25.7061 0.760526 0.159774 0.0208564
8990 9.99023 7.5293 25.7135 0.758178 0.153414 0.0183468
8991 9.99023 7.5293 25.7209 0.755913 0.146978 0.0213944
8992 9.99023 7.5293 25.7283 0.75373 0.140481 0.0204072
8993 9.99023 7.5293 25.7357 0.751627 0.133922 0.0222118
8994 9.99023 7.5293 25.7431 0.749607 0.127302 0.0228494
8995 9.99023 7.5293 25.7504 0.747703 0.120627 0.0582321
8996 9.99023 7.5293 25.7578 0.745837 0.113892 0.0276356
8997 9.99023 7.5293 25.7651 0.74406 0.107114 0.0178362
8998 9.99023 7.5293 25.7724 0.742243 0.100256 -0.057771
8999 9.99023 7.5293 25.7798 0.740544 0.0933598 -0.0475046
9000 9.99023 7.5293 25.7871 0.739047 0.0864392 0.00693033
9001 9.99023 7.5293 25.7944 0.737626 0.0794947 0.0234356
9002 9.99023 7.5293 25.8017 0.73627 0.0725175 0.0223051
9003 9.99023 7.5293 25.809 0.735001 0.065524 0.0201615
9004 9.99023 7.5293 25.8163 0.733845 0.0585057 0.0202185
9005 9.99023 7.5293 25.8236 0.732769 0.0514764 0.0199704
9006 9.99023 7.5293 25.8308 0.731789 0.0444449 0.0221329
9007 9.99023 7.5293 25.8381 0.730827 0.0374511 -0.0317222
9008 9.99023 7.5293 25.8454 0.729991 0.0304244 -0.0186122
9009 9.99023 7.5293 25.8526 0.729292 0.0233769 0.0148605
9010 9.99023 7.5293 25.8599 0.728698 0.0163457 0.0214336
9011 9.99023 7.5293 25.8671 0.728203 0.00934685 0.0130948
9012 9.99023 7.5293 25.8744 0.727792 0.00233439 0.0288862
9013 9.99023 7.5293 25.8816 0.727411 -0.00467522 0.0207618
9014 9.99023 7.5293 25.8889 0.727155 -0.0116671 0.0190509
9015 9.99023 7.5293 25.8961 0.727063 -0.0186153 0.0185898
9016 9.99023 7.5293 25.9033 0.727059 -0.0255024 0.018911
9017 9.99023 7.5293 25.9105 0.72715 -0.0323318 0.0159572
9018 9.99023 7.5293 25.9178 0.727326 -0.0391317 0.0182578
9019 9.99023 7.5293 25.925 0.727624 -0.0458926 0.0190315
9020 9.99023 7.5293 25.9322 0.728007 -0.0526202 0.0196238
9021 9.99023 7.5293 25.9394 0.728481 -0.0593108 0.0152258
9022 9.99023 7.5293 25.9466 0.729059 -0.0659272 0.0178569
9023 9.99023 7.5293 25.9538 0.729763 -0.0725379 0.0234064
9024 9.99023 7.5293 25.9611 0.73054 -0.0790456 0.0196132
9025 9.99023 7.5293 25.9683 0.731404 -0.0854871 0.0220119
9026 9.99023 7.5293 25.9755 0.732359 -0.0918852 0.0186007
9027 9.99023 7.5293 25.9827 0.733211 -0.0982502 -0.125929
9028 9.99023 7.5293 25.9899 0.734189 -0.104488 -0.102967
9029 9.99023 7.5293 25.9971 0.735389 -0.110676 -0.00950659
9030 9.99023 7.5293 26.0043 0.736769 -0.116904 0.00989474
9031 10.0049 7.51465 26.0115 0.726908 -0.111072 0.00894979
9032 10.0049 7.51465 26.0187 0.72829 -0.117448 0.00926744
9033 10.0049 7.51465 26.0259 0.729835 -0.123819 0.0112754
9034 10.0049 7.51465 26.0332 0.731384 -0.130054 0.0110664
9035 10.0049 7.51465 26.0404 0.733023 -0.136215 0.0103435
9036 10.0049 7.51465 26.0476 0.734737 -0.142304 0.0123665
9037 10.0049 7.51465 26.0548 0.736542 -0.148319 0.0125819
9038 10.0049 7.51465 26.062 0.738447 -0.154256 0.0149669
9039 10.0049 7.51465 26.0692 0.740431 -0.160102 0.0120606
9040 10.0049 7.51465 26.0764 0.742507 -0.165855 0.0142634
9041 10.0049 7.51465 26.0837 0.744677 -0.171505 0.0132963
9042 10.0049 7.51465 26.0909 0.746941 -0.177048 0.0132511
9043 10.0049 7.51465 26.0981 0.749304 -0.182481 0.0130429
9044 10.0049 7.51465 26.1053 0.751754 -0.187807 0.0148842
9045 10.0049 7.51465 26.1125 0.754286 -0.193022 0.0154192
9046 10.0049 7.51465 26.1198 0.756899 -0.198127 0.0126506
9047 10.0049 7.51465 26.127 0.759594 -0.203104 0.0134926
9048 10.0049 7.51465 26.1342 0.762326 -0.207899 0.00899626
9049 10.0049 7.51465 26.1415 0.765283 -0.212693 0.0135343
9050 10.0049 7.51465 26.1487 0.768159 -0.21725 0.00774032
9051 10.0049 7.51465 26.156 0.77124 -0.221712 0.0681851
9052 10.0049 7.51465 26.1632 0.774349 -0.226044 0.0254292
9053 10.0049 7.51465 26.1705 0.777499 -0.230274 0.0122889
9054 10.0049 7.51465 26.1777 0.780737 -0.23437 0.0117365
9055 10.0049 7.51465 26.185 0.784036 -0.23837 0.0151149
9056 10.0049 7.51465 26.1922 0.787434 -0.242298 0.0157133
9057 10.0049 7.51465 26.1995 0.790855 -0.246109 0.00857558
9058 10.0049 7.51465 26.2068 0.794386 -0.249792 0.0164282
9059 10.0049 7.51465 26.2141 0.797792 -0.253393 -0.0808063
9060 9.99023 7.5293 26.2214 0.816955 -0.256324 -0.0802463
9061 9.99023 7.5293 26.2286 0.820417 -0.259665 -0.0183742
9062 9.99023 7.5293 26.2359 0.823997 -0.262939 0.00131742
9063 9.99023 7.5293 26.2433 0.827576 -0.266053 0.00326864
9064 9.99023 7.5293 26.2506 0.831227 -0.269095 0.00312658
9065 9.99023 7.5293 26.2579 0.834945 -0.272062 0.00354688
9066 9.99023 7.5293 26.2652 0.838728 -0.274726 0.00334873
9067 9.99023 7.5293 26.2725 0.842595 -0.277433 0.00277051
9068 9.99023 7.5293 26.2799 0.84651 -0.280052 0.0016001
9069 9.99023 7.5293 26.2872 0.850491 -0.282658 0.00325232
9070 9.99023 7.5293 26.2946 0.85452 -0.285171 0.000320886
9071 9.99023 7.5293 26.3019 0.858613 -0.287633 0.00252157
9072 9.99023 7.5293 26.3093 0.862777 -0.290035 0.00216787
9073 9.99023 7.5293 26.3167 0.866995 -0.29236 0.000761175
9074 9.99023 7.5293 26.3241 0.871239 -0.294635 0.00450747
9075 9.99023 7.5293 26.3315 0.875425 -0.296746 0.0023996
9076 9.99023 7.5293 26.3389 0.879757 -0.298852 0.00265437
9077 9.99023 7.5293 26.3463 0.88415 -0.300935 0.00258861
9078 9.99023 7.5293 26.3537 0.888588 -0.302962 0.000545455
9079 9.99023 7.5293 26.3612 0.893061 -0.304928 -0.00136682
9080 9.99023 7.5293 26.3686 0.897575 -0.306855 -0.00180351
9081 9.99023 7.5293 26.3761 0.90212 -0.308742 -0.00362277
9082 9.99023 7.5293 26.3835 0.90672 -0.310594 -0.00581189
9083 9.99023 7.5293 26.391 0.911354 -0.312423 -0.00825085
9084 9.99023 7.5293 26.3985 0.916036 -0.314199 -0.00926185
9085 9.99023 7.5293 26.406 0.920715 -0.315937 -0.0112347
9086 9.99023 7.5293 26.4135 0.925443 -0.317685 -0.0274805
9087 9.99023 7.5293 26.421 0.930192 -0.319302 -0.0263108
9088 9.99023 7.5293 26.4285 0.934862 -0.320934 -0.0252645
9089 9.99023 7.5293 26.4361 0.939602 -0.322487 -0.0249165
9090 9.99023 7.5293 26.4436 0.944401 -0.323948 -0.0256651
9091 9.99023 7.5293 26.4512 0.949272 -0.325334 -0.0229558
9092 9.99023 7.5293 26.4587 0.954182 -0.326653 -0.0241966
9093 9.99023 7.5293 26.4663 0.959128 -0.327855 -0.02778
9094 9.99023 7.5293 26.4739 0.964092 -0.329022 -0.0243404
9095 9.99023 7.5293 26.4815 0.969122 -0.330117 -0.026001
9096 9.99023 7.5293 26.4892 0.974194 -0.33115 -0.0253638
9097 9.99023 7.5293 26.4968 0.97932 -0.332086 -0.0266687
9098 9.99023 7.5293 26.5045 0.984487 -0.332933 -0.028024
9099 9.99023 7.5293 26.5121 0.989698 -0.333714 -0.0262913
9100 9.99023 7.5293 26.5198 0.994959 -0.334387 -0.0302801
9101 9.99023 7.5293 26.5275 1.00027 -0.334974 -0.0303804
9102 9.99023 7.5293 26.5352 1.00564 -0.335458 -0.0317546
9103 9.99023 7.5293 26.5429 1.01129 -0.336187 -0.0124869
9104 10.0049 7.51465 26.5506 0.999731 -0.347308 -0.0413559
9105 10.0049 7.51465 26.5583 1.00536 -0.347981 -0.0478338
9106 10.0049 7.51465 26.566 1.01087 -0.348525 -0.0453453
9107 10.0049 7.51465 26.5738 1.01641 -0.348848 -0.0454111
9108 10.0049 7.51465 26.5815 1.02204 -0.34905 -0.0446005
9109 10.0049 7.51465 26.5892 1.02776 -0.349141 -0.0445675
9110 10.0049 7.51465 26.597 1.0335 -0.349118 -0.0464776
9111 10.0049 7.51465 26.6047 1.03932 -0.349002 -0.0463473
9112 10.0049 7.51465 26.6125 1.04521 -0.348722 -0.0499231
9113 10.0049 7.51465 26.6203 1.05117 -0.348359 -0.0511472
9114 10.0049 7.51465 26.628 1.05722 -0.347907 -0.0532594
9115 10.0049 7.51465 26.6358 1.06335 -0.347308 -0.0522202
9116 10.0049 7.51465 26.6436 1.06955 -0.346579 -0.054248
9117 10.0049 7.51465 26.6514 1.07583 -0.345713 -0.0541717
9118 10.0049 7.51465 26.6591 1.08218 -0.344707 -0.0573588
9119 10.0049 7.51465 26.6669 1.08854 -0.343477 -0.0621249
9120 10.0049 7.51465 26.6746 1.09484 -0.342301 -0.0598649
9121 10.0049 7.51465 26.6823 1.10129 -0.340834 -0.062468
9122 10.0049 7.51465 26.69 1.10784 -0.339276 -0.025847
9123 10.0049 7.51465 26.6977 1.11456 -0.337538 -0.0598325
9124 10.0049 7.51465 26.7053 1.1213 -0.335499 -0.0713837
9125 10.0049 7.51465 26.713 1.12794 -0.333298 -0.0722536
9126 10.0049 7.51465 26.7206 1.13453 -0.330865 -0.0738257
9127 10.0049 7.51465 26.7282 1.14122 -0.328421 -0.0750082
9128 10.0049 7.51465 26.7358 1.14776 -0.325639 -0.0761662
9129 10.0049 7.51465 26.7434 1.15423 -0.322581 -0.0800714
9130 10.0049 7.51465 26.751 1.1606 -0.31922 -0.081562
9131 10.0049 7.51465 26.7585 1.16689 -0.315514 -0.0831821
9132 10.0049 7.51465 26.7661 1.17314 -0.311541 -0.0859381
9133 10.0049 7.51465 26.7736 1.17929 -0.307278 -0.0880175
9134 10.0049 7.51465 26.7811 1.1853 -0.302645 -0.0893126
9135 10.0049 7.51465 26.7886 1.19145 -0.29787 0.000141952
9136 10.0049 7.51465 26.7961 1.1975 -0.29265 -0.0301199
9137 10.0049 7.51465 26.8036 1.20331 -0.28711 -0.0827665
9138 9.99756 7.50732 26.811 1.21425 -0.280557 -0.113164
9139 9.99756 7.50732 26.8185 1.21986 -0.2739 -0.110927
9140 9.99756 7.50732 26.8259 1.22534 -0.267114 -0.112742
9141 9.99756 7.50732 26.8334 1.23085 -0.260067 -0.112426
9142 9.99756 7.50732 26.8408 1.23628 -0.252842 -0.115742
9143 9.99756 7.50732 26.8482 1.24168 -0.245323 -0.119876
9144 9.99756 7.50732 26.8556 1.24699 -0.237565 -0.120563
9145 9.99756 7.50732 26.863 1.25219 -0.229515 -0.122776
9146 9.99756 7.50732 26.8704 1.25725 -0.221165 -0.125627
9147 9.99756 7.50732 26.8777 1.26217 -0.212527 -0.127615
9148 9.99756 7.50732 26.8851 1.2669 -0.20367 -0.128747
9149 9.99756 7.50732 26.8924 1.27141 -0.194566 -0.130681
9150 9.99756 7.50732 26.8998 1.27567 -0.185166 -0.132772
9151 9.99756 7.50732 26.9071 1.27975 -0.175491 -0.135683
9152 9.99756 7.50732 26.9144 1.2836 -0.165587 -0.136398
9153 9.99756 7.50732 26.9217 1.2872 -0.155427 -0.139356
9154 9.99756 7.50732 26.929 1.29059 -0.144974 -0.139955
9155 9.99756 7.50732 26.9363 1.2938 -0.13435 -0.140733
9156 9.99756 7.50732 26.9436 1.29682 -0.123532 -0.143563
9157 9.99756 7.50732 26.9509 1.29964 -0.112524 -0.145832
9158 9.99756 7.50732 26.9582 1.30229 -0.101378 -0.125662
9159 9.99756 7.50732 26.9655 1.30465 -0.090079 -0.15024
9160 9.99756 7.50732 26.9727 1.30682 -0.0786157 -0.155712
9161 9.99756 7.50732 26.98 1.30879 -0.0670614 -0.157155
9162 9.99756 7.50732 26.9873 1.31053 -0.0553836 -0.157173
9163 9.99756 7.50732 26.9945 1.31204 -0.043618 -0.155521
9164 9.99756 7.50732 27.0017 1.31334 -0.0317648 -0.156974
9165 9.99756 7.50732 27.009 1.31443 -0.0198728 -0.156892
9166 9.99756 7.50732 27.0162 1.31526 -0.00791566 -0.153796
