15 5.74951 0.0146484 1.13814 -0.0490345 0.00031404
15 5.76416 0.0146484 1.1393 -0.0494189 0.000348775
15 5.77881 0.0146484 1.1403 -0.0498403 0.000370526
15 5.79346 0.0146484 1.14112 -0.0502333 0.000353196
15 5.80811 0.0146484 1.14176 -0.0505975 0.000324637
15 5.82275 0.0146484 1.1422 -0.0509309 0.000293835
15 5.8374 0.0146484 1.14244 -0.0512304 0.000261611
15 5.85205 0.0146484 1.14246 -0.051493 0.000226966
15 5.8667 0.0146484 1.14226 -0.0517174 0.000190626
15 5.88135 0.0146484 1.14183 -0.0519018 0.000152143
15 5.896 0.0146484 1.14115 -0.0520451 0.000112153
15 5.91064 0.0146484 1.14021 -0.052146 7.00672e-05
15 5.92529 0.0146484 1.139 -0.0522034 2.64729e-05
15 5.93994 0.0146484 1.13751 -0.0522159 -1.9203e-05
15 5.95459 0.0146484 1.13573 -0.0521825 -6.65697e-05
15 5.96924 0.0146484 1.13365 -0.0521014 -0.000116139
15 5.98389 0.0146484 1.13126 -0.0519712 -0.000167652
15 5.99854 0.0146484 1.12856 -0.0517898 -0.000221487
15 6.01318 0.0146484 1.12554 -0.0515554 -0.000277411
15 6.02783 0.0146484 1.12219 -0.0512658 -0.000335639
15 6.04248 0.0146484 1.11852 -0.0509191 -0.000395893
15 6.05713 0.0146484 1.11452 -0.0505134 -0.000458216
15 6.07178 0.0146484 1.11019 -0.0500472 -0.000522302
15 6.08643 0.0146484 1.10552 -0.0495189 -0.000588026
15 6.10107 0.0146484 1.10052 -0.0489276 -0.000655128
15 6.11572 0.0146484 1.0952 -0.0482723 -0.000723317
15 6.13037 0.0146484 1.08954 -0.0475528 -0.00079247
15 6.14502 0.0146484 1.08357 -0.0467686 -0.000862133
15 6.15967 0.0146484 1.07728 -0.04592 -0.000932387
15 6.17432 0.0146484 1.07068 -0.0450071 -0.00100264
15 6.18896 0.0146484 1.06379 -0.0440302 -0.00107321
15 6.20361 0.0146484 1.05661 -0.0429897 -0.00114339
15 6.21826 0.0146484 1.04916 -0.0418859 -0.00121368
15 6.23291 0.0146484 1.04145 -0.0407192 -0.00128324
15 6.24756 0.0146484 1.03349 -0.0394899 -0.00135243
15 6.26221 0.0146484 1.02529 -0.0381987 -0.00142028
