15 0.234375 0.46875 0.998116 0.0119865 0.00110659
15 0.703125 0.46875 0.99494 0.0122329 0.000161566
15 1.17188 0.46875 0.989284 0.0125543 -0.00048657
15 1.64062 0.46875 0.981402 0.0130051 -0.0010489
15 2.10938 0.46875 0.971512 0.0135512 -0.00144585
15 2.57812 0.46875 0.959871 0.0141206 -0.00165267
15 4.92188 0.46875 0.890188 0.0147817 0.00223316
15 5.39062 0.46875 0.877758 0.0140083 0.00301559
15 5.85938 0.46875 0.867645 0.0128874 0.00377142
15 6.32812 0.46875 0.860541 0.0115308 0.00425169
15 6.79688 0.46875 0.856909 0.0100549 0.0043155
15 7.26562 0.46875 0.857004 0.00859711 0.00393211
15 7.73438 0.46875 0.860797 0.00730645 0.00309239
15 8.20312 0.46875 0.868009 0.00631896 0.00185629
15 8.67188 0.46875 0.878136 0.00574664 0.000348905
15 9.14062 0.46875 0.890513 0.00570405 -0.00097262
15 3.28125 0.9375 0.940375 0.0150608 -0.00180279
15 4.21875 0.9375 0.911167 0.0156337 -0.000489748
15 9.84375 0.9375 0.911315 0.00615092 -0.00863642
15 10.7812 0.9375 0.940336 0.00840436 -0.0123171
15 11.7188 0.9375 0.96494 0.0110873 -0.0141553
15 12.6562 0.9375 0.982926 0.0135823 -0.0124729
15 13.5938 0.9375 0.994266 0.0152188 -0.00964489
15 14.5312 0.9375 1.00088 0.0167309 -0.00176353
